id,body
04258422-9273-43b6-810e-1cef8394a64f,"<p>Ok now the really fun part! What could your college offer that would really blow your mind – surprise and delight you when it comes to food and drink fueling your day? This could be new cafes, ethnic cuisines, snacks, restaurants, juice bars, food halls, anything you can think of. Submit some screen grabs that bring these ideas to life. For each idea, please answer: Why would this be on your wish list?</p>"
042e49a5-6587-403b-8fb0-0abab43959cf,<p>Which brands are you going to show Brandon?</p>
04317319-a755-47af-95a0-a1ca3d5a0ace,"BEFORE COVID, which of the following aspects was most important to you regarding the school lunch program: (i) whether your child would eat it and enjoy it; (ii) the nutritional value of the meal; (iii) the efficiency with which meals and the lunchroom functioned; and (iv) whether your child was able to customize or order food to his or her liking?"
0431e025-f16a-45fc-8be7-a574d95e3240,"<p>Has Covid changed the way you view food safety at all? Do you make choices differently? If so, how?</p>"
04383e37-bb08-4e90-ac3a-23a759625f98,"Upload some screen shots of places you most often visit. FOR EACH, please answer the following: What is the name of this place? When do you tend to go here? How often? Why do you choose it and what do you like about it? What adjectives describe the atmosphere of this place? What does this place have that you can’t find on campus?"
043acc1b-2c68-429d-b937-d528a661f309,"SCREEN RECORDING: Now I’d like you to do a screen recording about your experience browsing lululemon’s website. Please begin screen recording on your phone, make sure the sound is on so we can hear you, then go to the site and navigate to an item you might be interested in and take me through your process:

•	Of the information you see there, what is helpful in deciding if the item might fit? What information is missing that you’d like to see help you make sizing decisions? 
•	What would you change about the experience to make it easier? 
•	What about the experience is working well?"
043fec5f-3b33-4593-b35b-7af162732542,"<p>Next I'd like you to visit 1822denim.com, which features a tool to tell you what your perfect size would be in any of its pieces. Find an item you might want to try on, then click on ""What's My Size"" to experience how it guides you to take a few pictures then recommends a size. What do you think of this experience?</p>"
0441529d-d88b-4724-b4a7-2274fc5c3585,"Think for a moment about the pieces you get in the mail advertising fashion, including handbags. Have you ever made a discovery this way? Please upload a screenshot of any bag you might have noticed from a catalog or mailer in the past year or so."
044ac03c-4134-4977-9c68-6b2be6ed1c32,"Are you aware of the food service at your new sister hospitals (Evanston and Swedish)? If so, what is your impression of it? What have you heard? How would you expect it to be different?"
0451938e-2bca-4aef-a301-d0470d1fb8ad,<p>您觉得护肤品最重要，必须具备的功效或特色是什么？（例如抗老/紧致/保湿等）</p>
045b4490-c442-402e-8f6d-d3d934696bf2,"First, what advertisements FOR ANY BRAND have you seen that stood out to you this holiday season? Please describe and try to recall where you saw them/ it – online, offline, social, etc. and when in the season you saw it. If possible, upload a screenshot to show me! Is this a brand you typically purchase? How would you describe your relationship with the brand?"
0461af04-67d3-4b95-9942-7b2ecf2cb088,Now think for a minute about your most frequently purchased packaged snack brands. Are these the same as your favorites? Why or why not? 
0466c689-4f70-49e6-a839-302697d20f23,"NIGHT. Snap a picture of whatever you eat later at night and answer the following FOR EACH PICTURE: What are you eating or drinking? (How is/was it?) Where are you and what time is it? Are you alone or with friends? Please capture pictures of EVERYTHING.

"
04680440-6420-4142-9882-dbdd56b729b8,"Is your school lunch menu available online? If so, how often do you go online to view it? Do you look at the menu to decide if you want to bring or buy your lunch?"
046b0f85-4938-4bab-92de-266cce819260,<p>こうあったらいいな、と思う購入後のアフターサービスについてお聞かせください。どんな形でサービスが提供されたら最高のラグジュアリーを感じ、お持ちのラグジュアリーアパレルを長く使おうと思いますか？これまでに受けたサービスを思い返し、そのサービスがどうブランドから提供されたのか、納期はどうだったのか、などお聞かせください。（理想で結構です。こんなサービスがこう提供されたらうれしいな、など自由なご意見をお聞かせください。）</p>
046bcc57-9a34-4638-890a-ba45605aaa74,"<p>Is sustainability highlighted in your campus dining program? Sustainability could mean local, responsible sources, animal welfare, sourced from small or BIPOC farms and business, climate-friendly (recyclable, reusable, compostable, reduced carbon footprint, plant-forward). If so, how? If not, is this something that you want to see more of?</p>"
047677aa-c846-4666-b983-ce7a17d3ecea,"On a scale of 1-10, where 1 is Extremely Negative, and 10 is Extremely Positive, how do you feel about this statement? Why? What thoughts, feelings and reactions come immediately to mind? Include an emoji that represents your feeling. Does this “fit” with the lululemon brand? Why or why not?"
04792685-ae19-4393-b72a-b198ee40cdad,"<p>Again, thinking of the areas that are most resonant with you, what behavior or actions would reframe what a luxury fashion house stands for in your mind? What would make it feel truly EXEMPLARY on this issue?</p>"
047bfaf4-da3d-4d85-9f89-6f23714ed509,"如果你更喜欢在实体店购买lululemon:

你觉得实体店的体验对你决定尺码，是否合适有帮助么？你在向店内导购询问的时候会觉得尴尬么还是很轻松？为什么？"
04824292-b41d-469a-825b-e821f7a2378f,How important is the “US” piece of the claim? Is it important to clarify being #1 in the US?
048721ff-1758-4c49-a54e-b4444c89b72e,"When you think about purchasing luxury goods online, what could luxury brands do to make the shopping experience easier, better, more personal, fun, or luxurious? Show me a screenshot of an example of where you'd like to see improvement!"
049358fa-e28b-46ea-a54c-8bae81cd1448,"<p>Take pictures of any branded franchises that exist on your campus today (i.e., coffee shops, fast food etc.) and tell me if you ever frequent them, and why or why not. Are you satisfied with the branded franchises you have now or are there others you’d be delighted to see? Do the campus franchises feel any different regarding COVID safety or comfort when compared to the dining hall? Why or why not?</p>"
04998cb7-c3b2-4062-b214-097829419ef0,Which athleisure brand projects the kind of imagery that draws you in and feels like a world you want to be a part of? Why? Please upload a screenshot. 
04a4116b-4b86-4e70-8418-7ca5e3f6e9c8,How often do you go off campus for grocery items and why? What do you typically buy?
04aaafda-adfa-494c-b814-62bf2406ff9e,"Wie stehst Du, bei einer Skala von 1 bis 10, wobei 1 extrem negativ und 10 extrem positiv ist, zu dieser Aussage? Warum? Welche Gedanken, Gefühle und Reaktionen fallen Dir sofort ein? Füge ein Emoji hinzu, das Dein Gefühl darstellt. Passt das zur Marke lululemon? Warum oder warum nicht?"
04b732d1-fcd6-4576-98fd-47f8b92812e8,Do you ever have to convince your family members to moisturize? Why? What do you say to them to emphasize their importance?
04c54fd4-28b7-415e-a6d2-28a42cc9488a,"What (if anything) has been the silver lining in the Covid crisis for you, personally?"
04c6c55b-0691-4493-ad78-f499cd79f4c2,"<p>Last request! Please record yourself answering this in your own words: ""The one thing I would be excited to see the dining program add, or change would be ____________<strong> because </strong>_____________."" Upload the video here - please look into the camera and speak from the heart! Thank you!</p>"
04cf5295-fe44-4151-bc2b-5fb16d0a41d1,"<p>Where do you normally shop for skincare products, and did that change when you became pregnant?</p>"
04d4d7da-ad92-4694-a2f8-90bd4b006db3,"Has your perspective on the world around you changed as a result of this crisis? If so, how? Upload a screenshot if it helps you illustrate this."
04d7661d-63f4-4a22-8174-e3af09c6b283,<p>以下哪个情景最有可能促使你购买奢侈品？ 为什么？</p>
04da539a-596b-45af-a4bf-80d3937f7ce3,How important is it to personalize the food you eat vs. receiving something pre-prepared? What venue at your workplace allows you to personalize your food or beverage in a way that you like? Take pictures to bring this to life!
04ea2dfa-008f-4ec3-877d-49a6e0c71821,现在让我们来谈一下运动服装，首先告诉我们您最喜欢的运动服饰品牌是？喜欢的理由是？您是怎么知道这个品牌的？请上传一张您拥有的该品牌服饰的实物图
04eea80a-0ffb-4c9d-b58b-01f45aaf740c,"What handbag brands are “important” today? Upload a screenshot or take a picture of two or three examples. Do you personally shop these brands? Why or why not?	"
